"NCBI.ID"	"KINGDOM"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"NCBI.NAMES"	"AGORA.NAMES"	"MODEL.NAMES"
"752"	1035184	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377"	"Streptococcus constellatus subsp. pharyngis SK1060"	"Streptococcus_constellatus_subsp_pharyngis_SK1060"
"753"	889201	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus cristatus ATCC 51100"	"Streptococcus cristatus ATCC 51100"	"Streptococcus_cristatus_ATCC_51100"
"754"	663952	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957"	"Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957"	"Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957"
"755"	553482	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus equi subsp. equi 4047"	"Streptococcus equi subsp. equi 4047"	"Streptococcus_equi_subsp_equi_4047"
"756"	525379	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus equinus ATCC 9812"	"Streptococcus equinus ATCC 9812"	"Streptococcus_equinus_ATCC_9812"
"757"	981539	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus gallolyticus subsp. gallolyticus ATCC 43143"	"Streptococcus gallolyticus subsp. gallolyticus ATCC 43143"	"Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143"
"758"	467705	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus gordonii str. Challis substr. CH1"	"Streptococcus gordonii str. Challis substr. CH1"	"Streptococcus_gordonii_str_Challis_substr_CH1"
"759"	471872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus infantarius subsp. infantarius ATCC BAA-102"	"Streptococcus infantarius subsp. infantarius ATCC BAA-102"	"Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102"
"760"	889204	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus infantis ATCC 700779"	"Streptococcus infantis ATCC 700779"	"Streptococcus_infantis_ATCC_700779"
"761"	591365	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus intermedius JTH08"	"Streptococcus intermedius JTH08"	"Streptococcus_intermedius_JTH08"
"762"	1076934	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus lutetiensis 033"	"Streptococcus lutetiensis 033"	"Streptococcus_lutetiensis_033"
"763"	246201	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus mitis NCTC 12261"	"Streptococcus mitis NCTC 12261"	"Streptococcus_mitis_NCTC_12261"
"764"	1257041	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus mutans ATCC 25175"	"Streptococcus mutans ATCC 25175"	"Streptococcus_mutans_ATCC_25175"
"765"	927666	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus oralis Uo5"	"Streptococcus oralis Uo5"	"Streptococcus_oralis_Uo5"
"766"	888048	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus parasanguinis ATCC 903"	"Streptococcus parasanguinis ATCC 903"	"Streptococcus_parasanguinis_ATCC_903"
"767"	936154	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus parauberis KCTC 11537"	"Streptococcus parauberis KCTC 11537"	"Streptococcus_parauberis_KCTC_11537"
"768"	888746	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus peroris ATCC 700780"	"Streptococcus peroris ATCC 700780"	"Streptococcus_peroris_ATCC_700780"
"769"	1123313	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Faecalicoccus"	"Faecalicoccus pleomorphus DSM 20574"	"Streptococcus pleomorphus DSM 20574"	"Streptococcus_pleomorphus_DSM_20574"
"770"	512566	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus pneumoniae G54"	"Streptococcus pneumoniae G54"	"Streptococcus_pneumoniae_G54"
"771"	1054460	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus pseudopneumoniae IS7493"	"Streptococcus pseudopneumoniae IS7493"	"Streptococcus_pseudopneumoniae_IS7493"
"772"	370551	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus pyogenes MGAS9429"	"Streptococcus pyogenes MGAS9429"	"Streptococcus_pyogenes_MGAS9429"
"773"	347253	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus salivarius JIM8777"	"Streptococcus salivarius JIM8777"	"Streptococcus_salivarius_JIM8777"
"774"	388919	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sanguinis SK36"	"Streptococcus sanguinis SK36"	"Streptococcus_sanguinis_SK36"
"775"	469609	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. 2_1_36FAA"	"Streptococcus sp. 2_1_36FAA"	"Streptococcus_sp_2_1_36FAA"
"776"	1156431	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. I-G2"	"Streptococcus sp. I-G2"	"Streptococcus_sp_I_G2"
"777"	1156433	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus sp. I-P16"	"Streptococcus sp. I-P16"	"Streptococcus_sp_I_P16"
"778"	264199	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus thermophilus LMG 18311"	"Streptococcus thermophilus LMG 18311"	"Streptococcus_thermophilus_LMG_18311"
"779"	1123318	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus thoraltensis DSM 12221"	"Streptococcus thoraltensis DSM 12221"	"Streptococcus_thoraltensis_DSM_12221"
"780"	218495	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus uberis 0140J"	"Streptococcus uberis 0140J"	"Streptococcus_uberis_0140J"
"781"	904306	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus vestibularis F0396"	"Streptococcus vestibularis F0396"	"Streptococcus_vestibularis_F0396"
"782"	411471	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	"Subdoligranulum variabile DSM 15176"	"Subdoligranulum variabile DSM 15176"	"Subdoligranulum_variabile_DSM_15176"
"783"	762983	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinatimonas"	"Succinatimonas hippei YIT 12066"	"Succinatimonas hippei YIT 12066"	"Succinatimonas_hippei_YIT_12066"
"784"	1410676	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"	"Succinivibrio dextrinosolvens H5"	"Succinivibrio dextrinosolvens H5"	"Succinivibrio_dextrinosolvens_H5"
"785"	273057	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Sulfolobales"	"Sulfolobaceae"	"Saccharolobus"	"Saccharolobus solfataricus P2"	"Sulfolobus solfataricus P2"	"Sulfolobus_solfataricus_P2"
"786"	762967	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Sutterella parvirubra YIT 11816"	"Sutterella parvirubra YIT 11816"	"Sutterella_parvirubra_YIT_11816"
"787"	742821	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Sutterella wadsworthensis 3_1_45B"	"Sutterella wadsworthensis 3_1_45B"	"Sutterella_wadsworthensis_3_1_45B"
"788"	203275	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Tannerella"	"Tannerella forsythia 92A2"	"Tannerella forsythia ATCC 43037"	"Tannerella_forsythia_ATCC_43037"
"789"	1005995	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Tatumella"	"Tatumella ptyseos ATCC 33301"	"Tatumella ptyseos ATCC 33301"	"Tatumella_ptyseos_ATCC_33301"
"790"	1005994	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Trabulsiella"	"Trabulsiella guamensis ATCC 49490"	"Trabulsiella guamensis ATCC 49490"	"Trabulsiella_guamensis_ATCC_49490"
"791"	203267	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	NA	"Tropheryma"	"Tropheryma whipplei str. Twist"	"Tropheryma whipplei str. Twist"	"Tropheryma_whipplei_str_Twist"
"792"	1448141	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Trueperella"	"Trueperella pyogenes MS249"	"Trueperella pyogenes MS249"	"Trueperella_pyogenes_MS249"
"793"	515608	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Ureaplasma"	"Ureaplasma parvum serovar 1 str. ATCC 27813"	"Ureaplasma parvum serovar 1 str. ATCC 27813"	"Ureaplasma_parvum_serovar_1_str_ATCC_27813"
"794"	626095	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Ureaplasma"	"Ureaplasma urealyticum serovar 8 str. ATCC 27618"	"Ureaplasma urealyticum serovar 8 str. ATCC 27618"	"Ureaplasma_urealyticum_serovar_8_str_ATCC_27618"
"795"	1160707	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Ureibacillus"	"Ureibacillus thermosphaericus str. Thermo-BF"	"Ureibacillus thermosphaericus str. Thermo-BF"	"Ureibacillus_thermosphaericus_str_Thermo_BF"
"796"	1123488	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Varibaculum"	"Varibaculum cambriense DSM 15806"	"Varibaculum cambriense DSM 15806"	"Varibaculum_cambriense_DSM_15806"
"797"	866776	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella atypica ACS-049-V-Sch6"	"Veillonella atypica ACS-049-V-Sch6"	"Veillonella_atypica_ACS_049_V_Sch6"
"798"	546273	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella dispar ATCC 17748"	"Veillonella dispar ATCC 17748"	"Veillonella_dispar_ATCC_17748"
"799"	479436	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella parvula DSM 2008"	"Veillonella parvula Te3, DSM 2008"	"Veillonella_parvula_Te3_DSM_2008"
"800"	883156	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella seminalis ACS-216-V-Col6b"	"Veillonella ratti ACS-216-V-Col6b"	"Veillonella_ratti_ACS_216_V_Col6b"
"801"	457416	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella sp. 3_1_44"	"Veillonella sp. 3_1_44"	"Veillonella_sp_3_1_44"
"802"	450749	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Veillonella"	"Veillonella sp. 6_1_27"	"Veillonella sp. 6_1_27"	"Veillonella_sp_6_1_27"
"803"	1315312	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio fluvialis 560"	"Vibrio fluvialis 560"	"Vibrio_fluvialis_560"
"804"	1336753	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio fluvialis I21563"	"Vibrio fluvialis I21563"	"Vibrio_fluvialis_I21563"
"805"	1336752	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio fluvialis PG41"	"Vibrio fluvialis PG41"	"Vibrio_fluvialis_PG41"
"806"	903510	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio furnissii NCTC 11218"	"Vibrio furnissii NCTC 11218"	"Vibrio_furnissii_NCTC_11218"
"807"	675806	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio mimicus MB451"	"Vibrio mimicus MB-451"	"Vibrio_mimicus_MB_451"
"808"	223926	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"Vibrio parahaemolyticus RIMD 2210633"	"Vibrio parahaemolyticus RIMD 2210633"	"Vibrio_parahaemolyticus_RIMD_2210633"
"809"	911104	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	"Weissella cibaria KACC 11862"	"Weissella cibaria KACC 11862"	"Weissella_cibaria_KACC_11862"
"810"	1127131	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	"Weissella confusa LBAE C39-2"	"Weissella confusa LBAE C39-2"	"Weissella_confusa_LBAE_C39_2"
"811"	585506	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	"Weissella paramesenteroides ATCC 33313"	"Weissella paramesenteroides ATCC 33313"	"Weissella_paramesenteroides_ATCC_33313"
"812"	349968	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia bercovieri ATCC 43970"	"Yersinia bercovieri ATCC 43970"	"Yersinia_bercovieri_ATCC_43970"
"813"	393305	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia enterocolitica subsp. enterocolitica 8081"	"Yersinia enterocolitica subsp. enterocolitica 8081"	"Yersinia_enterocolitica_subsp_enterocolitica_8081"
"814"	349966	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia frederiksenii ATCC 33641"	"Yersinia frederiksenii ATCC 33641"	"Yersinia_frederiksenii_ATCC_33641"
"815"	527012	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia kristensenii ATCC 33638"	"Yersinia kristensenii ATCC 33638"	"Yersinia_kristensenii_ATCC_33638"
"816"	502800	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia pseudotuberculosis YPIII"	"Yersinia pseudotuberculosis YPIII"	"Yersinia_pseudotuberculosis_YPIII"
"817"	527004	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	"Yersinia rohdei ATCC 43380"	"Yersinia rohdei ATCC 43380"	"Yersinia_rohdei_ATCC_43380"
"818"	1002368	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Yokenella"	"Yokenella regensburgei ATCC 43003"	"Yokenella regensburgei ATCC 43003"	"Yokenella_regensburgei_ATCC_43003"
